task,method,seed,tail_loss,tail_tracking_error,tail_feasibility_residual,tail_frame_error,tail_subspace_error
grassmann_subspace_tracking,RiemannianSGD,1017,0.00514191392195466,0.0652505383860108,5.582004533834594e-16,0.45419433651876917,0.0652505383860108
grassmann_subspace_tracking,ProjectedEuclideanSGD,1017,0.005124029338789973,0.06514715829994897,5.598138730296122e-16,0.4541426593272782,0.06514715829994897
grassmann_subspace_tracking,EuclideanSGD,1017,0.005134133574695652,0.0652396061613204,0.006829727108348954,0.45418713680214295,0.0652396061613204
grassmann_basis_rotation,RiemannianSGD,1017,1.5936354836922692e-31,2.8405795156755865e-08,7.099848151865526e-16,0.7046840696120691,2.8405795156755865e-08
grassmann_basis_rotation,ProjectedEuclideanSGD,1017,3.6352310629348803e-31,2.6731699122510353e-08,2.614313856858294e-16,0.7046840696120686,2.6731699122510353e-08
grassmann_basis_rotation,EuclideanSGD,1017,2.2231739094954853e-32,3.227506088124338e-08,7.964007313038661e-16,0.704684069612069,3.227506088124338e-08
simplex_tracking,ProjectedSGD,1018,0.00018317677628571955,0.012577971106611609,8.382183835919932e-17,,
simplex_tracking,ExponentiatedGradient,1018,0.004225549128631486,0.05985612797419547,6.050715484207104e-17,,
simplex_tracking,EuclideanSGD,1018,0.00018854510911017047,0.012807758594040835,0.005977387867401025,,
stiefel_frame_tracking,RiemannianSGD,1018,0.0036610157334811145,0.05519455091994389,5.790583118566693e-16,0.05519455091994389,0.055117019120097394
stiefel_frame_tracking,ProjectedEuclideanSGD,1018,0.0036569617484333446,0.05516643967370176,5.652817830196387e-16,0.05516643967370176,0.05508888357715804
stiefel_frame_tracking,EuclideanSGD,1018,0.0036534606199869757,0.05510475410229983,0.006238854497081681,0.05510475410229983,0.055027080341393225
grassmann_subspace_tracking,RiemannianSGD,1018,0.00439755957556989,0.06027912815961829,5.678894116045387e-16,0.07977238450901249,0.06027912815961829
grassmann_subspace_tracking,ProjectedEuclideanSGD,1018,0.004384441256075169,0.06019431654989335,5.467867899654918e-16,0.07969729366500873,0.06019431654989335
grassmann_subspace_tracking,EuclideanSGD,1018,0.004395178905157073,0.06026928729359399,0.006335942284995023,0.07976629835019627,0.06026928729359399
grassmann_basis_rotation,RiemannianSGD,1018,2.590344112158467e-31,2.064012311613547e-08,3.836126892046739e-16,0.704684069612069,2.064012311613547e-08
grassmann_basis_rotation,ProjectedEuclideanSGD,1018,3.412798212579205e-31,2.4789417120757863e-08,6.075309375038045e-16,0.7046840696120691,2.4789417120757863e-08
grassmann_basis_rotation,EuclideanSGD,1018,1.9161484589987399e-32,2.1121045614847272e-08,4.527447837119778e-16,0.7046840696120689,2.1121045614847272e-08
simplex_tracking,ProjectedSGD,1019,0.00014472316328579954,0.01136018040151983,7.105427357601002e-17,,
simplex_tracking,ExponentiatedGradient,1019,0.003019318370459383,0.05043288011843689,7.771561172376095e-17,,
simplex_tracking,EuclideanSGD,1019,0.00014871404050494875,0.011566352189148477,0.005035671710422327,,
stiefel_frame_tracking,RiemannianSGD,1019,0.010224164132023402,0.09201007102928493,5.716082086458563e-16,0.09201007102928493,0.06873266168056508
stiefel_frame_tracking,ProjectedEuclideanSGD,1019,0.01020198245505522,0.0919184942709882,5.508879040560379e-16,0.0919184942709882,0.0686537296270129
stiefel_frame_tracking,EuclideanSGD,1019,0.010143477690923754,0.09171019978717325,0.008784057259613178,0.09171019978717325,0.06847497811487903
grassmann_subspace_tracking,RiemannianSGD,1019,0.0070161531662060895,0.07635345006792969,5.640900658388225e-16,0.12286395707010093,0.07635345006792969
grassmann_subspace_tracking,ProjectedEuclideanSGD,1019,0.006980297554305522,0.07617472947967271,5.72674785109215e-16,0.12270218683642221,0.07617472947967271
grassmann_subspace_tracking,EuclideanSGD,1019,0.006987531755270696,0.07633212683114944,0.0081183851404182,0.12282259314698721,0.07633212683114944
grassmann_basis_rotation,RiemannianSGD,1019,1.448419124563437e-31,7.78904049834888e-09,5.703194049778086e-16,0.7046840696120691,7.78904049834888e-09
grassmann_basis_rotation,ProjectedEuclideanSGD,1019,8.318903837464212e-32,1.3173749068924119e-08,2.9875993840935966e-16,0.704684069612069,1.3173749068924119e-08
grassmann_basis_rotation,EuclideanSGD,1019,2.092693190198279e-32,9.402277360486561e-09,4.2587629481685047e-16,0.7046840696120691,9.402277360486561e-09
simplex_tracking,ProjectedSGD,1020,9.448751476589093e-05,0.00930786845682767,7.605027718682323e-17,,
simplex_tracking,ExponentiatedGradient,1020,0.0012224978820193058,0.03217980264309162,7.216449660063518e-17,,
simplex_tracking,EuclideanSGD,1020,0.00010083686584863931,0.009665066080986833,0.006485783543387843,,
stiefel_frame_tracking,RiemannianSGD,1020,0.009711228100876093,0.08988657927766586,5.541756945739754e-16,0.08988657927766586,0.06189675070163527
stiefel_frame_tracking,ProjectedEuclideanSGD,1020,0.009695777786124593,0.08981993261330339,5.698593247551723e-16,0.08981993261330339,0.061848984545414785
stiefel_frame_tracking,EuclideanSGD,1020,0.009655203828052256,0.08967056194655475,0.007357049587073046,0.08967056194655475,0.06174240126058657
grassmann_subspace_tracking,RiemannianSGD,1020,0.004928820346901122,0.06396160863880208,5.275234690377081e-16,0.08944282101163087,0.06396160863880208
grassmann_subspace_tracking,ProjectedEuclideanSGD,1020,0.004912361370826323,0.06386330473848209,5.71161304761124e-16,0.08932731837336341,0.06386330473848209
grassmann_subspace_tracking,EuclideanSGD,1020,0.004920288717241305,0.06395000753084258,0.006165562982930143,0.08942548116451482,0.06395000753084258
grassmann_basis_rotation,RiemannianSGD,1020,2.692124243431172e-31,1.0539788283364454e-09,3.274717676677515e-16,0.704684069612069,1.0539788283364454e-09
grassmann_basis_rotation,ProjectedEuclideanSGD,1020,2.37687245718471e-31,2.4440227910454833e-09,2.3854014359420224e-16,0.704684069612069,2.4440227910454833e-09
grassmann_basis_rotation,EuclideanSGD,1020,2.3659719287983482e-32,1.3064719309660217e-09,1.2179789614982202e-16,0.704684069612069,1.3064719309660217e-09
simplex_tracking,ProjectedSGD,1021,0.00022366421801017403,0.013908996563296578,8.1601392309949e-17,,
simplex_tracking,ExponentiatedGradient,1021,0.004176060116827957,0.05943942893439628,7.105427357601002e-17,,
simplex_tracking,EuclideanSGD,1021,0.00022751177079077212,0.014097096271224956,0.0048651384439595815,,
stiefel_frame_tracking,RiemannianSGD,1021,0.010207361054865327,0.09193572935542015,6.16889125053982e-16,0.09193572935542015,0.07011234238786539
stiefel_frame_tracking,ProjectedEuclideanSGD,1021,0.010185394978384207,0.09184664072958285,5.89495096596208e-16,0.09184664072958285,0.07003477075051368
stiefel_frame_tracking,EuclideanSGD,1021,0.01012528478831823,0.09164161590282678,0.008566689708947417,0.09164161590282678,0.06985744164271747
grassmann_subspace_tracking,RiemannianSGD,1021,0.0077308875630785565,0.0800678912811856,6.327262423814809e-16,0.12284600275294645,0.0800678912811856
grassmann_subspace_tracking,ProjectedEuclideanSGD,1021,0.007688031916333746,0.07986443580789093,5.961831659029079e-16,0.12267520870297301,0.07986443580789093
grassmann_subspace_tracking,EuclideanSGD,1021,0.007694578616988712,0.08004175671386374,0.008820527850612556,0.1228269807331049,0.08004175671386374
grassmann_basis_rotation,RiemannianSGD,1021,1.367044766407425e-31,2.7695572587020747e-08,4.300797507770205e-16,0.7046840696120689,2.7695572587020747e-08
grassmann_basis_rotation,ProjectedEuclideanSGD,1021,2.6001661008945935e-31,2.0503475470366304e-08,2.6392966608574757e-16,0.7046840696120689,2.0503475470366304e-08
grassmann_basis_rotation,EuclideanSGD,1021,2.1895227976156256e-32,1.9921917714104756e-08,3.7560009760449593e-16,0.7046840696120689,1.9921917714104756e-08
simplex_tracking,ProjectedSGD,1022,0.00012760719251007276,0.010633426152432346,6.217248937900877e-17,,
simplex_tracking,ExponentiatedGradient,1022,0.002754528369065823,0.04810473428511167,4.9404924595819467e-17,,
simplex_tracking,EuclideanSGD,1022,0.000132189859715692,0.010868611414496417,0.005322606484158474,,
stiefel_frame_tracking,RiemannianSGD,1022,0.010391408925220369,0.09278082562340657,5.777006556828497e-16,0.09278082562340657,0.07570036136700355
stiefel_frame_tracking,ProjectedEuclideanSGD,1022,0.010365861007815376,0.09267614185122129,5.999386563037611e-16,0.09267614185122129,0.07560088270869257
stiefel_frame_tracking,EuclideanSGD,1022,0.010290554150396668,0.09242940788071793,0.008999313366314755,0.09242940788071793,0.07536633199055126
grassmann_subspace_tracking,RiemannianSGD,1022,0.0023571037341256888,0.0444631830336005,5.777538010722749e-16,0.08229567025348526,0.0444631830336005
grassmann_subspace_tracking,ProjectedEuclideanSGD,1022,0.002354378305905541,0.04443977948958142,5.562116156932657e-16,0.08227722762699655,0.04443977948958142
grassmann_subspace_tracking,EuclideanSGD,1022,0.0023670218219322896,0.044460811375851825,0.0051370950260871,0.08229638130064502,0.044460811375851825
grassmann_basis_rotation,RiemannianSGD,1022,7.036418153739685e-32,2.6309231341850045e-08,2.3320248873759064e-16,0.704684069612069,2.6309231341850045e-08
grassmann_basis_rotation,ProjectedEuclideanSGD,1022,1.6005372718197323e-31,2.4409064998031715e-08,3.178965895405801e-16,0.7046840696120691,2.4409064998031715e-08
grassmann_basis_rotation,EuclideanSGD,1022,2.284936827715938e-32,2.484296157104466e-08,3.1896617027186867e-16,0.704684069612069,2.484296157104466e-08
simplex_tracking,ProjectedSGD,1023,0.00031398169096837693,0.016302508228789037,8.770761894538737e-17,,
simplex_tracking,ExponentiatedGradient,1023,0.007602335261697127,0.07965779211380447,5.10702591327572e-17,,
simplex_tracking,EuclideanSGD,1023,0.00031754147251742126,0.016418879623706875,0.004652668110186889,,
stiefel_frame_tracking,RiemannianSGD,1023,0.0024619181005112573,0.04536363582972228,5.425678173168237e-16,0.04536363582972228,0.04284778556963602
stiefel_frame_tracking,ProjectedEuclideanSGD,1023,0.0024606365030328797,0.045353722687964275,5.728105027099817e-16,0.045353722687964275,0.04283823844787447
stiefel_frame_tracking,EuclideanSGD,1023,0.0024675810587647855,0.045333034663739474,0.0063071892337572995,0.045333034663739474,0.0428180140678384
grassmann_subspace_tracking,RiemannianSGD,1023,0.0038565585460634422,0.05655300433870862,5.420188871643605e-16,0.2308108324857848,0.05655300433870862
grassmann_subspace_tracking,ProjectedEuclideanSGD,1023,0.003851639642148143,0.0565200033351698,5.31171943181934e-16,0.23080403623986342,0.0565200033351698
grassmann_subspace_tracking,EuclideanSGD,1023,0.0038618440124714892,0.05655062151607557,0.005015544014227448,0.23082377236258977,0.05655062151607557
grassmann_basis_rotation,RiemannianSGD,1023,3.2979166959325235e-31,1.0763852246416319e-08,2.296976067322499e-16,0.7046840696120689,1.0763852246416319e-08
grassmann_basis_rotation,ProjectedEuclideanSGD,1023,3.247876221152482e-31,1.877249506074776e-08,1.7447617320024685e-16,0.7046840696120686,1.877249506074776e-08
grassmann_basis_rotation,EuclideanSGD,1023,2.4980033602431597e-32,2.0371818309225643e-08,6.470269712148304e-16,0.704684069612069,2.0371818309225643e-08
simplex_tracking,ProjectedSGD,1024,0.00018159622953028916,0.012557847996565554,7.438494264988549e-17,,
simplex_tracking,ExponentiatedGradient,1024,0.004035090986531108,0.05865373563539545,7.438494264988549e-17,,
simplex_tracking,EuclideanSGD,1024,0.00018640995098659393,0.012781342494239506,0.005424454738709188,,
stiefel_frame_tracking,RiemannianSGD,1024,0.006146983279561733,0.07171989393704731,5.59540593006853e-16,0.07171989393704731,0.07006500904495792
stiefel_frame_tracking,ProjectedEuclideanSGD,1024,0.006134972458810351,0.07165407820563635,5.374704961273532e-16,0.07165407820563635,0.06999932268401306
stiefel_frame_tracking,EuclideanSGD,1024,0.006104395095895792,0.07149777875644396,0.007325997699721836,0.07149777875644396,0.06984337378104928
grassmann_subspace_tracking,RiemannianSGD,1024,0.005876665326727084,0.06975868099720177,5.866009699734917e-16,0.08755365503544671,0.06975868099720177
grassmann_subspace_tracking,ProjectedEuclideanSGD,1024,0.005849794733670724,0.06961011823951693,5.809410884181675e-16,0.08741927232728558,0.06961011823951693
grassmann_subspace_tracking,EuclideanSGD,1024,0.0058600749444110665,0.06974300883858435,0.007718714016342194,0.08753588890921676,0.06974300883858435
grassmann_basis_rotation,RiemannianSGD,1024,4.7641089941538395e-31,2.248439941276256e-08,4.579518898632185e-16,0.7046840696120691,2.248439941276256e-08
grassmann_basis_rotation,ProjectedEuclideanSGD,1024,3.4268656050312865e-31,3.1783981475583495e-08,3.425298828792061e-16,0.7046840696120691,3.1783981475583495e-08
grassmann_basis_rotation,EuclideanSGD,1024,2.1413390020567759e-32,3.7120328180081854e-08,6.03877311559465e-16,0.7046840696120689,3.7120328180081854e-08
simplex_tracking,ProjectedSGD,1025,8.796069726591565e-05,0.0090704246253829,8.271161533457416e-17,,
simplex_tracking,ExponentiatedGradient,1025,0.0012311043993387615,0.03240877204851936,6.661338147750939e-17,,
simplex_tracking,EuclideanSGD,1025,9.165644657086959e-05,0.009282043023151684,0.0050131004007414855,,
stiefel_frame_tracking,RiemannianSGD,1025,0.007470511254048498,0.07858974601805789,5.642354501247617e-16,0.07858974601805789,0.06796858711192023
stiefel_frame_tracking,ProjectedEuclideanSGD,1025,0.007459016155789264,0.0785338741365682,5.863052807109782e-16,0.0785338741365682,0.06791577476354614
stiefel_frame_tracking,EuclideanSGD,1025,0.007432863528312065,0.0784132124400001,0.006823839851988344,0.0784132124400001,0.06780296100705156
grassmann_subspace_tracking,RiemannianSGD,1025,0.0019411999665341017,0.04026756456501444,5.249717456665053e-16,0.04849704974668807,0.04026756456501444
grassmann_subspace_tracking,ProjectedEuclideanSGD,1025,0.0019387032985293167,0.040243538785401656,5.668149917421944e-16,0.04846693673258251,0.040243538785401656
grassmann_subspace_tracking,EuclideanSGD,1025,0.0019493101364709976,0.040266695833823044,0.004712364208734573,0.04848856789642651,0.040266695833823044
grassmann_basis_rotation,RiemannianSGD,1025,1.1104091282161284e-31,5.119959683051467e-09,3.039020708844432e-16,0.704684069612069,5.119959683051467e-09
grassmann_basis_rotation,ProjectedEuclideanSGD,1025,2.5245913497468944e-31,7.818053591748567e-09,2.4042207530259525e-16,0.7046840696120691,7.818053591748567e-09
grassmann_basis_rotation,EuclideanSGD,1025,1.8139604399290383e-32,7.375698489406455e-10,4.643967982835921e-16,0.704684069612069,7.375698489406455e-10
simplex_tracking,ProjectedSGD,1026,0.00030092011456256444,0.015963369530120997,8.382183835919932e-17,,
simplex_tracking,ExponentiatedGradient,1026,0.006971455699857498,0.07639045664574991,6.494804694057165e-17,,
simplex_tracking,EuclideanSGD,1026,0.0003059059262720929,0.016181802120409972,0.005687633398739396,,
stiefel_frame_tracking,RiemannianSGD,1026,0.002553508124101869,0.04625521279484634,5.56876648812182e-16,0.04625521279484634,0.045839413384072235
stiefel_frame_tracking,ProjectedEuclideanSGD,1026,0.0025524461435675046,0.04624697724027949,5.601803772669681e-16,0.04624697724027949,0.04583122725844433
stiefel_frame_tracking,EuclideanSGD,1026,0.002560756923523443,0.04623078253474018,0.0063402926178972585,0.04623078253474018,0.045815056420813356
grassmann_subspace_tracking,RiemannianSGD,1026,0.005576739223320051,0.06796039619073645,5.42963450544593e-16,0.17502509295988772,0.06796039619073645
grassmann_subspace_tracking,ProjectedEuclideanSGD,1026,0.005555426557220219,0.06784078221231744,5.917819509132602e-16,0.1749381565891483,0.06784078221231744
grassmann_subspace_tracking,EuclideanSGD,1026,0.00556539518370382,0.06794592009375928,0.00727617793323289,0.1750093782074474,0.06794592009375928
grassmann_basis_rotation,RiemannianSGD,1026,2.355187582806832e-31,7.450580596923828e-11,2.2436669104511935e-16,0.7046840696120691,7.450580596923828e-11
grassmann_basis_rotation,ProjectedEuclideanSGD,1026,2.2998137428851164e-31,9.467260764730752e-10,2.971105581522255e-16,0.7046840696120708,9.467260764730752e-10
grassmann_basis_rotation,EuclideanSGD,1026,1.9467682319902269e-32,6.153177420255328e-09,7.101296546683768e-16,0.7046840696120691,6.153177420255328e-09
simplex_tracking,ProjectedSGD,1027,0.00038232721956432735,0.018079032267727568,8.1601392309949e-17,,
simplex_tracking,ExponentiatedGradient,1027,0.007000936842704522,0.07763901589679216,6.106226635438361e-17,,
simplex_tracking,EuclideanSGD,1027,0.00038763274829787495,0.018269426806475322,0.005835549501531838,,
stiefel_frame_tracking,RiemannianSGD,1027,0.006421221174146479,0.07301335501207101,6.729560552999725e-16,0.07301335501207101,0.07300459609509566
stiefel_frame_tracking,ProjectedEuclideanSGD,1027,0.006408424042273963,0.07294596780486653,5.713889937282675e-16,0.07294596780486653,0.07293715184592653
stiefel_frame_tracking,EuclideanSGD,1027,0.0063809926718118625,0.07279436574132395,0.008224312991522311,0.07279436574132395,0.07278537234993689
grassmann_subspace_tracking,RiemannianSGD,1027,0.006785975345418504,0.07481533270438838,5.807849457854004e-16,0.2569044980039428,0.07481533270438838
grassmann_subspace_tracking,ProjectedEuclideanSGD,1027,0.006752951776015263,0.07464896317510461,6.282296038672481e-16,0.2568337137566651,0.07464896317510461
grassmann_subspace_tracking,EuclideanSGD,1027,0.006761757197730965,0.07479866205940393,0.008050687161999567,0.2569240526575445,0.07479866205940393
grassmann_basis_rotation,RiemannianSGD,1027,1.525025922135339e-31,8.233409009147833e-09,2.496743363407787e-16,0.704684069612069,8.233409009147833e-09
grassmann_basis_rotation,ProjectedEuclideanSGD,1027,1.7095423864121618e-31,9.151213712491849e-09,1.8812072904291466e-16,0.7046840696120689,9.151213712491849e-09
grassmann_basis_rotation,EuclideanSGD,1027,2.232840046562071e-32,5.749313996234891e-09,2.566434639645922e-16,0.704684069612069,5.749313996234891e-09
simplex_tracking,ProjectedSGD,1028,0.0004563435917322105,0.019559014273368834,7.327471962526034e-17,,
simplex_tracking,ExponentiatedGradient,1028,0.010256715365353117,0.09279778681255273,5.995204332975846e-17,,
simplex_tracking,EuclideanSGD,1028,0.0004604149142653941,0.019677285933866317,0.005145329152835605,,
stiefel_frame_tracking,RiemannianSGD,1028,0.008814395065978881,0.08548270240382237,5.661893082899115e-16,0.08548270240382237,0.07032596861493601
stiefel_frame_tracking,ProjectedEuclideanSGD,1028,0.008794242294885042,0.08539634835513517,5.667979067959191e-16,0.08539634835513517,0.0702473042048798
stiefel_frame_tracking,EuclideanSGD,1028,0.008738255406047678,0.08518891062992111,0.008528282388486814,0.08518891062992111,0.07005983445381117
grassmann_subspace_tracking,RiemannianSGD,1028,0.0047602335459016685,0.06296369548713404,5.737669794270204e-16,0.1679607558572161,0.06296369548713404
grassmann_subspace_tracking,ProjectedEuclideanSGD,1028,0.004747999825121986,0.06289006218984586,5.841633514726694e-16,0.16790993657324257,0.06289006218984586
grassmann_subspace_tracking,EuclideanSGD,1028,0.004755155642350658,0.06295377973500338,0.005525454008061366,0.16795533972033705,0.06295377973500338
grassmann_basis_rotation,RiemannianSGD,1028,9.55748753433242e-32,5.291689231216447e-09,1.4647634630693678e-16,0.704684069612069,5.291689231216447e-09
grassmann_basis_rotation,ProjectedEuclideanSGD,1028,2.8403831486941697e-31,2.0320376017232078e-08,3.503325234896839e-16,0.7046840696120685,2.0320376017232078e-08
grassmann_basis_rotation,EuclideanSGD,1028,2.206273121917103e-32,2.2385685496213912e-08,2.325640459098605e-16,0.7046840696120689,2.2385685496213912e-08
simplex_tracking,ProjectedSGD,1029,0.00018388015298882274,0.012735831220934437,8.992806499463769e-17,,
simplex_tracking,ExponentiatedGradient,1029,0.003293816240618508,0.052781058989730706,6.106226635438361e-17,,
simplex_tracking,EuclideanSGD,1029,0.00018937601390524167,0.012999119062575266,0.005862448915683055,,
stiefel_frame_tracking,RiemannianSGD,1029,0.0010186012843034845,0.029435960645669387,5.86334452611469e-16,0.029435960645669387,0.029267140111871672
stiefel_frame_tracking,ProjectedEuclideanSGD,1029,0.0010183712467712602,0.029432498776974573,5.539002147733551e-16,0.029432498776974573,0.029263615339965382
stiefel_frame_tracking,EuclideanSGD,1029,0.0010282070469334612,0.02942560924561475,0.005864201672428488,0.02942560924561475,0.02925664675933391
grassmann_subspace_tracking,RiemannianSGD,1029,0.006899477015882017,0.07576861972298399,5.487628992701234e-16,0.3008882713008175,0.07576861972298399
grassmann_subspace_tracking,ProjectedEuclideanSGD,1029,0.006865003721563761,0.0755939572057007,5.308932743033958e-16,0.3008092150340049,0.0755939572057007
grassmann_subspace_tracking,EuclideanSGD,1029,0.0068730236338685495,0.07574456775753789,0.008223816628896341,0.30090609862703255,0.07574456775753789
grassmann_basis_rotation,RiemannianSGD,1029,2.3222035721398312e-32,1.487367270456958e-08,2.228361819055741e-16,0.704684069612069,1.487367270456958e-08
grassmann_basis_rotation,ProjectedEuclideanSGD,1029,1.05150478656196e-31,9.758302385798549e-09,1.8855458220288372e-16,0.7046840696120691,9.758302385798549e-09
grassmann_basis_rotation,EuclideanSGD,1029,2.3960359021172386e-32,1.250742037272302e-08,1.703383026467747e-16,0.704684069612069,1.250742037272302e-08
simplex_tracking,ProjectedSGD,1030,0.0002120653377564488,0.013552372704376694,7.382983113757291e-17,,
simplex_tracking,ExponentiatedGradient,1030,0.00533403394167558,0.06684124352635408,4.9404924595819467e-17,,
simplex_tracking,EuclideanSGD,1030,0.00021583790485864174,0.013701316851380438,0.00473016601833699,,
stiefel_frame_tracking,RiemannianSGD,1030,0.007969199130157643,0.08140208372874762,5.618659003601832e-16,0.08140208372874762,0.07907414582545783
stiefel_frame_tracking,ProjectedEuclideanSGD,1030,0.007948702817051427,0.08130433688505753,6.121462139614368e-16,0.08130433688505753,0.07897632852875104
stiefel_frame_tracking,EuclideanSGD,1030,0.00789090633663454,0.0810713992428118,0.008276132356475204,0.0810713992428118,0.07874313403635362
grassmann_subspace_tracking,RiemannianSGD,1030,0.004675705574147888,0.06249387406298081,5.649905371099741e-16,0.3389169856727187,0.06249387406298081
grassmann_subspace_tracking,ProjectedEuclideanSGD,1030,0.004667417841717092,0.06244311852835784,5.38953156557166e-16,0.3388975202874244,0.06244311852835784
grassmann_subspace_tracking,EuclideanSGD,1030,0.004676625047564155,0.06248686954294265,0.0053235526456249785,0.33891954732393365,0.06248686954294265
grassmann_basis_rotation,RiemannianSGD,1030,9.763773815444099e-32,6.27645721818516e-09,1.8724135743932322e-16,0.7046840696120691,6.27645721818516e-09
grassmann_basis_rotation,ProjectedEuclideanSGD,1030,1.191456209936962e-31,1.3937609122885048e-09,2.23904586142084e-16,0.704684069612069,1.3937609122885048e-09
grassmann_basis_rotation,EuclideanSGD,1030,2.0392615176596182e-32,8.160045824765837e-09,8.93492959884251e-17,0.704684069612069,8.160045824765837e-09
