case_id,sweep,x_value,dim,condition_number,learning_rate,gradient_noise,drift_per_step,seed,tail_empirical_mse,tail_exact_mse,empirical_exact_ratio,final_empirical_mse,final_exact_mse
eta_drift_0p01,eta_drift,0.01,20,5.0,0.01,0.0,0.01,1009,0.17320781093977614,0.17320781093978108,0.9999999999999715,0.17320781010734662,0.17320781010734285
eta_drift_0p01,eta_drift,0.01,20,5.0,0.01,0.0,0.01,1010,0.17320781093977614,0.17320781093978108,0.9999999999999715,0.17320781010734662,0.17320781010734285
eta_drift_0p01,eta_drift,0.01,20,5.0,0.01,0.0,0.01,1011,0.17320781093977614,0.17320781093978108,0.9999999999999715,0.17320781010734662,0.17320781010734285
eta_drift_0p01,eta_drift,0.01,20,5.0,0.01,0.0,0.01,1012,0.17320781093977614,0.17320781093978108,0.9999999999999715,0.17320781010734662,0.17320781010734285
eta_drift_0p01,eta_drift,0.01,20,5.0,0.01,0.0,0.01,1013,0.17320781093977614,0.17320781093978108,0.9999999999999715,0.17320781010734662,0.17320781010734285
eta_drift_0p01,eta_drift,0.01,20,5.0,0.01,0.0,0.01,1014,0.17320781093977614,0.17320781093978108,0.9999999999999715,0.17320781010734662,0.17320781010734285
eta_drift_0p01,eta_drift,0.01,20,5.0,0.01,0.0,0.01,1015,0.17320781093977614,0.17320781093978108,0.9999999999999715,0.17320781010734662,0.17320781010734285
eta_drift_0p01,eta_drift,0.01,20,5.0,0.01,0.0,0.01,1016,0.17320781093977614,0.17320781093978108,0.9999999999999715,0.17320781010734662,0.17320781010734285
eta_drift_0p01,eta_drift,0.01,20,5.0,0.01,0.0,0.01,1017,0.17320781093977614,0.17320781093978108,0.9999999999999715,0.17320781010734662,0.17320781010734285
eta_drift_0p01,eta_drift,0.01,20,5.0,0.01,0.0,0.01,1018,0.17320781093977614,0.17320781093978108,0.9999999999999715,0.17320781010734662,0.17320781010734285
eta_drift_0p01,eta_drift,0.01,20,5.0,0.01,0.0,0.01,1019,0.17320781093977614,0.17320781093978108,0.9999999999999715,0.17320781010734662,0.17320781010734285
eta_drift_0p01,eta_drift,0.01,20,5.0,0.01,0.0,0.01,1020,0.17320781093977614,0.17320781093978108,0.9999999999999715,0.17320781010734662,0.17320781010734285
eta_drift_0p01,eta_drift,0.01,20,5.0,0.01,0.0,0.01,1021,0.17320781093977614,0.17320781093978108,0.9999999999999715,0.17320781010734662,0.17320781010734285
eta_drift_0p01,eta_drift,0.01,20,5.0,0.01,0.0,0.01,1022,0.17320781093977614,0.17320781093978108,0.9999999999999715,0.17320781010734662,0.17320781010734285
eta_drift_0p01,eta_drift,0.01,20,5.0,0.01,0.0,0.01,1023,0.17320781093977614,0.17320781093978108,0.9999999999999715,0.17320781010734662,0.17320781010734285
eta_drift_0p01,eta_drift,0.01,20,5.0,0.01,0.0,0.01,1024,0.17320781093977614,0.17320781093978108,0.9999999999999715,0.17320781010734662,0.17320781010734285
eta_drift_0p01,eta_drift,0.01,20,5.0,0.01,0.0,0.01,1025,0.17320781093977614,0.17320781093978108,0.9999999999999715,0.17320781010734662,0.17320781010734285
eta_drift_0p01,eta_drift,0.01,20,5.0,0.01,0.0,0.01,1026,0.17320781093977614,0.17320781093978108,0.9999999999999715,0.17320781010734662,0.17320781010734285
eta_drift_0p01,eta_drift,0.01,20,5.0,0.01,0.0,0.01,1027,0.17320781093977614,0.17320781093978108,0.9999999999999715,0.17320781010734662,0.17320781010734285
eta_drift_0p01,eta_drift,0.01,20,5.0,0.01,0.0,0.01,1028,0.17320781093977614,0.17320781093978108,0.9999999999999715,0.17320781010734662,0.17320781010734285
eta_drift_0p01,eta_drift,0.01,20,5.0,0.01,0.0,0.01,1029,0.17320781093977614,0.17320781093978108,0.9999999999999715,0.17320781010734662,0.17320781010734285
eta_drift_0p01,eta_drift,0.01,20,5.0,0.01,0.0,0.01,1030,0.17320781093977614,0.17320781093978108,0.9999999999999715,0.17320781010734662,0.17320781010734285
eta_noise_0p025,eta_noise,0.025,20,5.0,0.025,0.02,0.0,1001,4.7384282385606766e-05,4.2607004877421926e-05,1.1121242275050502,2.650930704326905e-05,4.260700487742192e-05
eta_noise_0p025,eta_noise,0.025,20,5.0,0.025,0.02,0.0,1002,4.870726754493362e-05,4.2607004877421926e-05,1.1431751113475783,2.6133766783028696e-05,4.260700487742192e-05
eta_noise_0p025,eta_noise,0.025,20,5.0,0.025,0.02,0.0,1003,4.9037035564188616e-05,4.2607004877421926e-05,1.150914871985617,6.567875773310539e-05,4.260700487742192e-05
eta_noise_0p025,eta_noise,0.025,20,5.0,0.025,0.02,0.0,1004,4.187291991417951e-05,4.2607004877421926e-05,0.982770791672535,2.4471813801190112e-05,4.260700487742192e-05
eta_noise_0p025,eta_noise,0.025,20,5.0,0.025,0.02,0.0,1005,3.560268040270438e-05,4.2607004877421926e-05,0.8356062695589936,6.12888282151867e-05,4.260700487742192e-05
eta_noise_0p025,eta_noise,0.025,20,5.0,0.025,0.02,0.0,1006,4.2592944599819555e-05,4.2607004877421926e-05,0.9996700007981594,3.658475872002351e-05,4.260700487742192e-05
eta_noise_0p025,eta_noise,0.025,20,5.0,0.025,0.02,0.0,1007,3.830250081050292e-05,4.2607004877421926e-05,0.8989719160193768,1.6993965233943423e-05,4.260700487742192e-05
