case_id,dim,condition_number,path_kind,observation_noise,drift_per_query,amplitude,period,protocol,method,family,seed,final_mse,query_averaged_mse,tail_mse,queries_to_threshold,mean_gradient_cosine,updates,queries_per_update,learning_rate,smoothing,directions,maximum_gradient_norm,failed
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,SPSA-m1,spsa,1005,2.0342329506221424e-05,0.005379003752773686,2.470791371108105e-05,300.0,0.15584185554031443,5000.0,2.0,0.020000000000000004,0.1,1.0,27.414453181067692,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,SPSA-m1,spsa,1006,1.7632254764392874e-05,0.007950147511383353,2.076724902398097e-05,250.0,0.15439592493455676,5000.0,2.0,0.020000000000000004,0.1,1.0,21.807061666753597,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,SPSA-m1,spsa,1007,1.8403462700907885e-05,0.006178590582935945,2.4738803404454654e-05,300.0,0.15526335446471698,5000.0,2.0,0.020000000000000004,0.1,1.0,20.749891473884617,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,SPSA-m1,spsa,1008,1.3537958809090449e-05,0.005163650534388518,2.440556293728264e-05,250.0,0.14981232072200557,5000.0,2.0,0.020000000000000004,0.1,1.0,20.84822866470232,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,SPSA-m1,spsa,1009,2.7798206186255844e-05,0.005279925999558222,2.5222335320466723e-05,200.0,0.1543447402041006,5000.0,2.0,0.020000000000000004,0.1,1.0,26.283039309188485,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,SPSA-m1,spsa,1010,1.732294296508067e-05,0.0038494035597338994,2.180151360979993e-05,250.0,0.15683021655386328,5000.0,2.0,0.020000000000000004,0.1,1.0,26.88578025294908,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,SPSA-m1,spsa,1011,1.9264929597857604e-05,0.0049257627942455055,2.193475399811235e-05,250.0,0.15496609475203213,5000.0,2.0,0.020000000000000004,0.1,1.0,22.910535384650583,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,SPSA-m1,spsa,1012,1.5804200094099072e-05,0.0068546308352633945,2.513260368441332e-05,300.0,0.1556133285982853,5000.0,2.0,0.020000000000000004,0.1,1.0,23.113281775570293,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,SPSA-m1,spsa,1013,2.0572573046992412e-05,0.004494912667292892,2.3831321363712723e-05,250.0,0.15254496793277253,5000.0,2.0,0.020000000000000004,0.1,1.0,23.549494269582453,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,SPSA-m1,spsa,1014,2.3004809075885707e-05,0.005754422021074266,2.30495004124436e-05,250.0,0.15205649496499496,5000.0,2.0,0.020000000000000004,0.1,1.0,24.981481530248264,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,SPSA-m1,spsa,1015,1.4312928950867904e-05,0.0037766770706966104,1.953367074355134e-05,200.0,0.15421909231032285,5000.0,2.0,0.020000000000000004,0.1,1.0,28.339990997874647,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,SPSA-m1,spsa,1016,2.1807302216589888e-05,0.0052886927256021125,2.8181584885041553e-05,200.0,0.1553234178879515,5000.0,2.0,0.020000000000000004,0.1,1.0,17.64617620980039,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,SPSA-m1,spsa,1017,2.5667334806849698e-05,0.0075056634583997835,2.2679319011919543e-05,250.0,0.15701387517460638,5000.0,2.0,0.020000000000000004,0.1,1.0,20.04220849103543,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,SPSA-m1,spsa,1018,2.213312403608141e-05,0.00410229491033695,2.5415630161426943e-05,200.0,0.15490106787564287,5000.0,2.0,0.020000000000000004,0.1,1.0,37.65909010789225,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,SPSA-m1,spsa,1019,2.9884918860597114e-05,0.00485555258087464,2.4091980819060617e-05,250.0,0.1535376514858151,5000.0,2.0,0.020000000000000004,0.1,1.0,22.274301896405206,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,SPSA-m1,spsa,1020,2.660914126382106e-05,0.005979804826910905,2.558644146108e-05,300.0,0.1554412346617824,5000.0,2.0,0.020000000000000004,0.1,1.0,21.914563854138784,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,SPSA-m1,spsa,1021,2.799400012002195e-05,0.005691831765949623,2.2249319495905033e-05,250.0,0.15554905961682902,5000.0,2.0,0.020000000000000004,0.1,1.0,27.48368603015322,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,SPSA-m1,spsa,1022,3.1612416056131714e-05,0.003982837299473276,2.4974307992623194e-05,200.0,0.15415266770073022,5000.0,2.0,0.020000000000000004,0.1,1.0,29.809213702841,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,SPSA-m1,spsa,1023,2.9235655042413286e-05,0.003622711971475249,2.2791935561897036e-05,150.0,0.15334192582192582,5000.0,2.0,0.020000000000000004,0.1,1.0,26.885127996742266,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,SPSA-m1,spsa,1024,4.894935237299662e-05,0.00601365858986954,2.3185507743669733e-05,300.0,0.1535670730761927,5000.0,2.0,0.020000000000000004,0.1,1.0,31.873687788543105,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,SPSA-m1,spsa,1025,2.6707605894169015e-05,0.006491161073084851,2.0818871923051687e-05,250.0,0.15379144873082368,5000.0,2.0,0.020000000000000004,0.1,1.0,17.373041135715845,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,SPSA-m1,spsa,1026,1.7953387057547602e-05,0.004347917523697848,2.435423819877995e-05,200.0,0.15509680513755061,5000.0,2.0,0.020000000000000004,0.1,1.0,19.01627743668206,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,SPSA-m1,spsa,1027,3.9874342162957396e-05,0.006164699611093123,2.3680784708281207e-05,300.0,0.15239566384524905,5000.0,2.0,0.020000000000000004,0.1,1.0,19.5456297724673,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,SPSA-m1,spsa,1028,2.415477117348916e-05,0.006707842514851097,2.1636761843369177e-05,300.0,0.1551812492054745,5000.0,2.0,0.020000000000000004,0.1,1.0,21.834354900066504,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,SPSA-m1,spsa,1029,3.052074887876793e-05,0.006248558291895532,2.4491641129489647e-05,300.0,0.15662280145397586,5000.0,2.0,0.020000000000000004,0.1,1.0,20.75987222275774,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,SPSA-m1,spsa,1030,2.5426350013098078e-05,0.005405615209862938,2.626769433104162e-05,250.0,0.15505620193359443,5000.0,2.0,0.020000000000000004,0.1,1.0,24.602365470451357,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,Gaussian-m1,gaussian,1001,2.516375447132725e-05,0.00453638414516215,4.281534437350685e-05,200.0,0.14919459223183554,5000.0,2.0,0.020000000000000004,0.3,1.0,29.644665217658005,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,Gaussian-m1,gaussian,1002,4.848577297041234e-05,0.0054174163638025154,2.872215487066957e-05,250.0,0.1520452861865841,5000.0,2.0,0.020000000000000004,0.3,1.0,29.038907530268773,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,Gaussian-m1,gaussian,1003,2.3635983921395656e-05,0.0043696432199461345,3.8952179004555735e-05,200.0,0.15173232445369517,5000.0,2.0,0.020000000000000004,0.3,1.0,21.89937400549904,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,Gaussian-m1,gaussian,1004,2.0216706575808687e-05,0.004016408773445589,3.2125211771448916e-05,150.0,0.1531450160496746,5000.0,2.0,0.020000000000000004,0.3,1.0,22.013975113876924,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,Gaussian-m1,gaussian,1005,2.370826459579687e-05,0.005678512133800881,3.73398025266274e-05,300.0,0.1485979532690058,5000.0,2.0,0.020000000000000004,0.3,1.0,20.689228464602046,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,Gaussian-m1,gaussian,1006,4.601807042490126e-05,0.004585210669061865,3.899494298245147e-05,200.0,0.14956420803136847,5000.0,2.0,0.020000000000000004,0.3,1.0,34.22647500633042,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,Gaussian-m1,gaussian,1007,3.328779543018409e-05,0.006307526012222957,4.262887185415491e-05,250.0,0.149187950227906,5000.0,2.0,0.020000000000000004,0.3,1.0,31.43238395367692,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,Gaussian-m1,gaussian,1008,2.1601401607623614e-05,0.005504238769994581,3.314783473999575e-05,250.0,0.14701251920379063,5000.0,2.0,0.020000000000000004,0.3,1.0,24.184986867076912,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,Gaussian-m1,gaussian,1009,4.604174783687758e-05,0.005535178984440342,3.3179315930127974e-05,250.0,0.1505465862301183,5000.0,2.0,0.020000000000000004,0.3,1.0,25.651309982901378,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,Gaussian-m1,gaussian,1010,4.67508026171763e-05,0.0037467203187324808,3.95734077521912e-05,200.0,0.14781159940457164,5000.0,2.0,0.020000000000000004,0.3,1.0,20.313989750406844,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,Gaussian-m1,gaussian,1011,3.168725158805317e-05,0.005043330023004499,3.883521756754293e-05,200.0,0.14693755264433123,5000.0,2.0,0.020000000000000004,0.3,1.0,30.521703369557038,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,Gaussian-m1,gaussian,1012,2.703788598801124e-05,0.004803705671307427,4.2861123561532786e-05,200.0,0.14729330603260146,5000.0,2.0,0.020000000000000004,0.3,1.0,25.88713324303936,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,Gaussian-m1,gaussian,1013,2.5700538587669453e-05,0.003873782783725278,3.8146231285018884e-05,200.0,0.14874801366682255,5000.0,2.0,0.020000000000000004,0.3,1.0,21.823619290502542,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,Gaussian-m1,gaussian,1014,4.462977808013674e-05,0.007330225390287727,3.364738627168106e-05,350.0,0.15247602820032552,5000.0,2.0,0.020000000000000004,0.3,1.0,18.272671738902094,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,Gaussian-m1,gaussian,1015,2.222482684389559e-05,0.007986293908330144,3.568645676667041e-05,300.0,0.1478921312831592,5000.0,2.0,0.020000000000000004,0.3,1.0,18.642433835839345,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,Gaussian-m1,gaussian,1016,4.48974157363703e-05,0.008193165557681641,5.046247862759578e-05,350.0,0.14812918885108692,5000.0,2.0,0.020000000000000004,0.3,1.0,19.826621082743518,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,Gaussian-m1,gaussian,1017,3.490998647415217e-05,0.006933121455584097,3.354169303732505e-05,300.0,0.14461874327687727,5000.0,2.0,0.020000000000000004,0.3,1.0,22.67542831513968,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,Gaussian-m1,gaussian,1018,3.801632168615764e-05,0.005944384964071818,4.4257501873223616e-05,300.0,0.1493407888972589,5000.0,2.0,0.020000000000000004,0.3,1.0,19.472596567738588,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,Gaussian-m1,gaussian,1019,5.1453017709537006e-05,0.005363837199133166,3.6741398879246255e-05,200.0,0.14859723575197575,5000.0,2.0,0.020000000000000004,0.3,1.0,22.879875504808922,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,Gaussian-m1,gaussian,1020,1.5060517410451462e-05,0.0049438397789346505,4.0402481591920765e-05,200.0,0.14839148200264637,5000.0,2.0,0.020000000000000004,0.3,1.0,21.34903661748145,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,Gaussian-m1,gaussian,1021,3.1624121112042827e-05,0.005213076870947366,3.499393666609851e-05,250.0,0.14802811298285223,5000.0,2.0,0.020000000000000004,0.3,1.0,19.466864623845133,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,Gaussian-m1,gaussian,1022,3.187560461708291e-05,0.005715148469365546,3.272493585289795e-05,300.0,0.14813213072635567,5000.0,2.0,0.020000000000000004,0.3,1.0,25.41778729307174,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,Gaussian-m1,gaussian,1023,3.461969593008501e-05,0.003793967130965892,3.406559764377635e-05,200.0,0.1463743516144353,5000.0,2.0,0.020000000000000004,0.3,1.0,35.89840334411261,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,Gaussian-m1,gaussian,1024,4.309385247473926e-05,0.005425497280510462,3.205928768447539e-05,200.0,0.14897243466822865,5000.0,2.0,0.020000000000000004,0.3,1.0,23.610067169375935,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,Gaussian-m1,gaussian,1025,2.3294450145732735e-05,0.006161832376027141,3.940386513496206e-05,300.0,0.1488838180875322,5000.0,2.0,0.020000000000000004,0.3,1.0,23.67831550151181,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,Gaussian-m1,gaussian,1026,1.863326924904499e-05,0.004713622359822021,3.247238281701839e-05,250.0,0.149158692811338,5000.0,2.0,0.020000000000000004,0.3,1.0,28.415212575121895,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,Gaussian-m1,gaussian,1027,2.546167363406141e-05,0.005686881429299872,3.1941490022408634e-05,250.0,0.15042169916953285,5000.0,2.0,0.020000000000000004,0.3,1.0,22.386141721584146,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,Gaussian-m1,gaussian,1028,3.289532025356385e-05,0.0055608317357933035,3.4596334586118006e-05,250.0,0.1474849034210129,5000.0,2.0,0.020000000000000004,0.3,1.0,25.34531642195398,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,Gaussian-m1,gaussian,1029,4.622159769863395e-05,0.004836307894636589,3.381555064886007e-05,250.0,0.15014905247064572,5000.0,2.0,0.020000000000000004,0.3,1.0,23.542477524721367,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,Gaussian-m1,gaussian,1030,2.7631382658089125e-05,0.004983456588898121,3.979545294592761e-05,250.0,0.14470344097874058,5000.0,2.0,0.020000000000000004,0.3,1.0,21.213379917094024,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,Gaussian-m5,gaussian,1001,7.438551409462398e-05,0.00709777258648016,4.9642352909172836e-05,300.0,0.3948753416677637,1000.0,10.0,0.1,0.3,5.0,6.285389511258395,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,Gaussian-m5,gaussian,1002,3.845998024358057e-05,0.0062517522393722965,5.358362651676349e-05,300.0,0.39366983001138683,1000.0,10.0,0.1,0.3,5.0,10.597764303426661,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,Gaussian-m5,gaussian,1003,6.25139545869962e-05,0.005591404176587192,4.2103569400117036e-05,400.0,0.39080541001262664,1000.0,10.0,0.1,0.3,5.0,8.329940613274847,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,Gaussian-m5,gaussian,1004,6.339061252369623e-05,0.01370051634741663,5.664457116620591e-05,350.0,0.38717951333599704,1000.0,10.0,0.1,0.3,5.0,8.135033838085599,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,Gaussian-m5,gaussian,1005,5.555326628957566e-05,0.007115414380473178,5.606090892100993e-05,300.0,0.39242697640381735,1000.0,10.0,0.1,0.3,5.0,7.902092768513268,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,Gaussian-m5,gaussian,1006,6.148107285437778e-05,0.007432913498638828,5.0141455628056626e-05,300.0,0.3942019669723362,1000.0,10.0,0.1,0.3,5.0,7.856162092144779,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,Gaussian-m5,gaussian,1007,3.5286165695901594e-05,0.0092096747933468,5.7799047732947274e-05,400.0,0.3802727638311059,1000.0,10.0,0.1,0.3,5.0,9.506913810224683,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,Gaussian-m5,gaussian,1008,2.712915819043615e-05,0.005484154365937612,4.901046075089517e-05,300.0,0.38840277010482965,1000.0,10.0,0.1,0.3,5.0,6.550413164752818,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,Gaussian-m5,gaussian,1009,5.496508565562734e-05,0.00862167323918716,4.3450820649833013e-05,350.0,0.3927421492794883,1000.0,10.0,0.1,0.3,5.0,4.577235114850439,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,Gaussian-m5,gaussian,1010,2.2424171103935305e-05,0.005325728640578614,4.4046436308058725e-05,250.0,0.3999861592447904,1000.0,10.0,0.1,0.3,5.0,4.457677271998117,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,Gaussian-m5,gaussian,1011,4.2963050109362354e-05,0.00456487531543943,5.162576429858676e-05,250.0,0.3937171010027176,1000.0,10.0,0.1,0.3,5.0,5.438047059182793,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,Gaussian-m5,gaussian,1012,4.5602398736095406e-05,0.0074415816007796795,4.604807466252291e-05,300.0,0.39136128203608633,1000.0,10.0,0.1,0.3,5.0,8.685634201802797,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,Gaussian-m5,gaussian,1013,4.5095007190185656e-05,0.00618994115706685,5.4733996856615625e-05,300.0,0.39067956930881764,1000.0,10.0,0.1,0.3,5.0,5.448646306454305,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,Gaussian-m5,gaussian,1014,3.60266471831374e-05,0.007745231883902502,5.676616156489229e-05,300.0,0.3994237599390258,1000.0,10.0,0.1,0.3,5.0,7.165056921833372,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,Gaussian-m5,gaussian,1015,3.343129617309199e-05,0.007766168303789021,5.078282858014241e-05,400.0,0.39408046811169617,1000.0,10.0,0.1,0.3,5.0,6.780066035874368,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,Gaussian-m5,gaussian,1016,7.970071939235723e-05,0.006403252649287696,5.803598231084254e-05,300.0,0.39985603129781694,1000.0,10.0,0.1,0.3,5.0,6.84696956320175,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,Gaussian-m5,gaussian,1017,3.212444484243827e-05,0.007482610977019425,6.142923708505661e-05,350.0,0.3956406660381995,1000.0,10.0,0.1,0.3,5.0,8.892886799755756,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,Gaussian-m5,gaussian,1018,3.347155746531693e-05,0.0053686028350453125,5.356833161075054e-05,300.0,0.3985262410547239,1000.0,10.0,0.1,0.3,5.0,8.97350966960668,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,Gaussian-m5,gaussian,1019,5.2221977097680096e-05,0.006925530532617026,6.030066462910636e-05,400.0,0.39611326528752905,1000.0,10.0,0.1,0.3,5.0,8.698508401011125,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,Gaussian-m5,gaussian,1020,2.8405073907461182e-05,0.00884751112068175,5.6937189807956625e-05,300.0,0.3946413872601134,1000.0,10.0,0.1,0.3,5.0,9.690979188663656,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,Gaussian-m5,gaussian,1021,8.625745891404592e-05,0.008661256704455127,6.136168804078099e-05,300.0,0.40255527623562515,1000.0,10.0,0.1,0.3,5.0,13.703005136851221,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,Gaussian-m5,gaussian,1022,4.915457814488944e-05,0.010207080514880718,4.218956294141969e-05,300.0,0.3946130395127117,1000.0,10.0,0.1,0.3,5.0,8.713902102886525,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,Gaussian-m5,gaussian,1023,5.4498587815003885e-05,0.004438438471682571,4.470079040010157e-05,300.0,0.3915093001511775,1000.0,10.0,0.1,0.3,5.0,8.53703787685063,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,Gaussian-m5,gaussian,1024,4.558636292949265e-05,0.010612734466779766,5.921795229525786e-05,450.0,0.38580253503356005,1000.0,10.0,0.1,0.3,5.0,8.17072004763296,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,Gaussian-m5,gaussian,1025,5.005718862722945e-05,0.005458659482399294,6.660292179628073e-05,300.0,0.39130739460021374,1000.0,10.0,0.1,0.3,5.0,6.5939899115747656,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,Gaussian-m5,gaussian,1026,4.946898950513096e-05,0.005340429096838229,4.684461039984011e-05,250.0,0.396833968057961,1000.0,10.0,0.1,0.3,5.0,8.744115094966126,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,Gaussian-m5,gaussian,1027,2.2413747520706068e-05,0.008333975662658725,4.4722994410988066e-05,300.0,0.39654221308095405,1000.0,10.0,0.1,0.3,5.0,11.50850806894079,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,Gaussian-m5,gaussian,1028,4.083831451364296e-05,0.008650162740398962,4.151536489059834e-05,350.0,0.39739036758661883,1000.0,10.0,0.1,0.3,5.0,8.725382050511584,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,Gaussian-m5,gaussian,1029,3.576584013568258e-05,0.007678882205117971,4.9092663220792965e-05,300.0,0.3895862541861629,1000.0,10.0,0.1,0.3,5.0,8.308401636219413,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,Gaussian-m5,gaussian,1030,2.3455816555410756e-05,0.008635739196801787,5.0078502303965326e-05,350.0,0.3923896443679582,1000.0,10.0,0.1,0.3,5.0,6.928671936334645,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,Gaussian-m20,gaussian,1001,6.849318644696161e-05,0.01452358036630965,7.316686042925874e-05,400.0,0.6387368862937579,250.0,40.0,0.2,0.3,20.0,4.8324001908145515,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,Gaussian-m20,gaussian,1002,4.6758407761840686e-05,0.006291359048321971,6.281838234527104e-05,300.0,0.6395753338571555,250.0,40.0,0.2,0.3,20.0,3.989494085814327,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,Gaussian-m20,gaussian,1003,5.088055888724746e-05,0.006940821905527874,5.86780014729115e-05,250.0,0.6382582451483109,250.0,40.0,0.2,0.3,20.0,2.6517518197746455,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,Gaussian-m20,gaussian,1004,4.0618658474898464e-05,0.0090081502423143,6.0610762424317443e-05,400.0,0.6340909207871055,250.0,40.0,0.2,0.3,20.0,5.0610533427178215,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,Gaussian-m20,gaussian,1005,2.9582706925320388e-05,0.010614094228171849,6.185761238411488e-05,400.0,0.6374981890347164,250.0,40.0,0.2,0.3,20.0,4.715782658088906,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,Gaussian-m20,gaussian,1006,4.2584175126735736e-05,0.010278438363992351,5.636729049333369e-05,400.0,0.6416331047333981,250.0,40.0,0.2,0.3,20.0,3.6364713700863605,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,Gaussian-m20,gaussian,1007,4.72138140976005e-05,0.011535649678664977,6.196426161434007e-05,450.0,0.6432749330226937,250.0,40.0,0.2,0.3,20.0,4.551726487002287,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,Gaussian-m20,gaussian,1008,5.997897943080471e-05,0.010382831215860693,5.841492551967457e-05,400.0,0.6346254230237509,250.0,40.0,0.2,0.3,20.0,5.183401617101202,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,Gaussian-m20,gaussian,1009,9.931929096422989e-05,0.00825157616747622,7.182482644877943e-05,400.0,0.6338871657027173,250.0,40.0,0.2,0.3,20.0,5.767931067345032,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,Gaussian-m20,gaussian,1010,5.801734724138831e-05,0.010482656029051747,7.368128390356122e-05,500.0,0.6313270175479523,250.0,40.0,0.2,0.3,20.0,5.2084317979518095,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,Gaussian-m20,gaussian,1011,0.00010240420835085202,0.010782615467942428,6.498681237238244e-05,400.0,0.6354669161950187,250.0,40.0,0.2,0.3,20.0,2.768130058922389,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,Gaussian-m20,gaussian,1012,2.7791528441514192e-05,0.011061752466722634,5.238146280209941e-05,400.0,0.6382649775230439,250.0,40.0,0.2,0.3,20.0,2.76532679411482,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,Gaussian-m20,gaussian,1013,6.487598888512929e-05,0.01096264731641259,6.760825237279086e-05,400.0,0.6364855359726053,250.0,40.0,0.2,0.3,20.0,4.659232367038196,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,Gaussian-m20,gaussian,1014,6.225306450833132e-05,0.008996021377698261,7.26474110327098e-05,400.0,0.6390567845005676,250.0,40.0,0.2,0.3,20.0,4.040671072045586,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,Gaussian-m20,gaussian,1015,5.231175359176949e-05,0.007861246036099608,7.287039145650295e-05,400.0,0.6366863124082981,250.0,40.0,0.2,0.3,20.0,3.4012902059503887,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,Gaussian-m20,gaussian,1016,3.967447731389246e-05,0.00875086644476764,5.681354004362534e-05,300.0,0.6415813082571047,250.0,40.0,0.2,0.3,20.0,4.877923627303828,0.0
linear_slow_d20,20,5.0,linear,0.001,5e-05,0.0,0,frozen,Gaussian-m20,gaussian,1017,4.484088909718994e-05,0.008084663907093918,5.8370801383559446e-05,400.0,0.636812807639449,250.0,40.0,0.2,0.3,20.0,3.7483944851523465,0.0
