case_id,protocol,method,runs,final_mse_mean,final_mse_std,final_mse_median,final_mse_q25,final_mse_q75,final_mse_ci_low,final_mse_ci_high,query_averaged_mse_mean,query_averaged_mse_std,query_averaged_mse_median,query_averaged_mse_q25,query_averaged_mse_q75,query_averaged_mse_ci_low,query_averaged_mse_ci_high,tail_mse_mean,tail_mse_std,tail_mse_median,tail_mse_q25,tail_mse_q75,tail_mse_ci_low,tail_mse_ci_high,queries_to_threshold_mean,queries_to_threshold_std,queries_to_threshold_median,queries_to_threshold_q25,queries_to_threshold_q75,queries_to_threshold_ci_low,queries_to_threshold_ci_high,mean_gradient_cosine_mean,mean_gradient_cosine_std,mean_gradient_cosine_median,mean_gradient_cosine_q25,mean_gradient_cosine_q75,mean_gradient_cosine_ci_low,mean_gradient_cosine_ci_high,updates_mean,updates_std,updates_median,updates_q25,updates_q75,updates_ci_low,updates_ci_high,maximum_gradient_norm_mean,maximum_gradient_norm_std,maximum_gradient_norm_median,maximum_gradient_norm_q25,maximum_gradient_norm_q75,maximum_gradient_norm_ci_low,maximum_gradient_norm_ci_high,failed_mean,failed_std,failed_median,failed_q25,failed_q75,failed_ci_low,failed_ci_high
cyclic_slow_d20,streaming,Gaussian-m5,30,0.010258991924809462,0.0042788477294398875,0.009433469341323018,0.007425090308660853,0.01302690711414694,0.008810951216782433,0.01186496647967857,0.011687703702760557,0.0018886007845772266,0.011428479308677946,0.01044288388875024,0.012979961143489743,0.011019420503968796,0.012334839766415258,0.003929809015870015,0.0007222062991085243,0.0037143409501747635,0.0034922283239959655,0.00418578137505453,0.0036944992758914203,0.00419832193496472,373.3333333333333,97.14309861845773,350.0,300.0,400.0,340.0,410.0,0.44300671989560314,0.0037723291657497,0.4429102284718611,0.4415976579683094,0.4450759259634314,0.4416545219760404,0.4443547262957709,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,7.861448160569204,1.590819662085613,8.002736857482796,6.578387185564367,9.331266327237682,7.302273311631783,8.426993727192459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cyclic_slow_d20,streaming,SPSA-m1,30,0.008761895460839117,0.0033696672713923992,0.008233502963694083,0.0066535916062365145,0.010640303160271383,0.0076480894263512835,0.010004981980751436,0.009248664453492459,0.001150990003638299,0.009262432118654872,0.00837896162842109,0.009812272710192839,0.008855868110712019,0.009663181355442585,0.003421100185214403,0.0004741195803793719,0.0033715592512922454,0.0031433584408534416,0.0037378416884269986,0.0032572972379411617,0.003589210916782171,275.0,66.63073744461931,250.0,250.0,300.0,253.33333333333334,300.0,0.17954198107377367,0.001928486908998702,0.17957981010394192,0.1779351404602911,0.18109507175764314,0.17884918677580489,0.18021640818383103,5000.0,0.0,5000.0,5000.0,5000.0,5000.0,5000.0,25.031000525483798,6.342173245609951,23.98235972814005,20.52045433341965,29.507841118322226,22.90346876276438,27.245551755214624,0.0,0.0,0.0,0.0,0.0,0.0,0.0
linear_fast_d20,frozen,CoordinateCentral,30,0.3494892551994625,0.0012178247606700566,0.3493223727769546,0.348976382440223,0.3500939659732061,0.34904986123293613,0.34990733777493227,0.3243176620058296,0.0004094746356938944,0.3242445895923287,0.3241082219992043,0.3245746255397428,0.3241710536275568,0.32445799715946644,0.36453747293693806,0.0009051528417751104,0.36447994925626465,0.3640237572437236,0.365190348539257,0.36420898572618016,0.36485218580921736,,,,,,,,0.9982168875551208,2.5055539810596447e-05,0.9982174488874642,0.9982024771688673,0.9982309072953974,0.9982082794900478,0.9982260362175239,250.0,0.0,250.0,250.0,250.0,250.0,250.0,3.013701263744559,0.008210102809305397,3.0146155718106575,3.0073703633268285,3.017258919852183,3.010854937561045,3.016535923548672,0.0,0.0,0.0,0.0,0.0,0.0,0.0
linear_fast_d20,frozen,FirstOrderReference,30,0.00021843906509217868,8.270526641724173e-20,0.0002184390650921786,0.0002184390650921786,0.0002184390650921786,0.00021843906509217868,0.00021843906509217868,0.0027229093624624324,8.821895084505784e-19,0.0027229093624624333,0.0027229093624624333,0.0027229093624624333,0.0027229093624624324,0.0027229093624624324,0.00021843906509219434,5.513684427816115e-20,0.0002184390650921943,0.0002184390650921943,0.0002184390650921943,0.00021843906509219434,0.00021843906509219434,50.0,0.0,50.0,50.0,50.0,50.0,50.0,0.9988340218283936,0.0,0.9988340218283936,0.9988340218283936,0.9988340218283936,0.9988340218283936,0.9988340218283936,10000.0,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,3.0139374681374407,4.516810283266961e-16,3.0139374681374402,3.0139374681374402,3.0139374681374402,3.0139374681374407,3.0139374681374407,0.0,0.0,0.0,0.0,0.0,0.0,0.0
linear_fast_d20,frozen,Gaussian-m1,30,0.005390419793255185,0.0017318654875331588,0.005318335627231264,0.004078689899912316,0.006486614676989303,0.004805582289200959,0.006012160685458641,0.010542051525368901,0.0011732058554287123,0.010561508339832843,0.009449778809012883,0.011396579651322849,0.010123151131589615,0.010943798397238143,0.005494787122998839,0.0005559549506436977,0.005504177006939178,0.0052030428035604575,0.0057813716521690015,0.005296177067132076,0.005686072996133999,248.33333333333334,46.39287499794244,250.0,200.0,287.5,231.66666666666666,265.0,0.18057425825987414,0.0016990595332508492,0.18039711811083717,0.1796570460217227,0.18147075418953215,0.1800052117267899,0.18115649565118572,5000.0,0.0,5000.0,5000.0,5000.0,5000.0,5000.0,24.81977994358742,4.929666966322187,24.228178825570232,21.622495221917283,27.823503416667158,23.08380276093386,26.652435071770956,0.0,0.0,0.0,0.0,0.0,0.0,0.0
linear_fast_d20,frozen,Gaussian-m20,30,0.01770814536002061,0.005027550824299592,0.01671369957539702,0.013762383656899564,0.021147964021724648,0.015941310585173143,0.019520407071057292,0.028915520740575924,0.002384839345976841,0.028780598129891012,0.027169469779175424,0.030069190823918245,0.028120916780668366,0.02978562672553603,0.02177915094444648,0.0021511203420679407,0.021678711782836972,0.02017513668766609,0.02306142761031097,0.02103564067732052,0.0225342346820391,2269.6428571428573,2105.431216750053,1000.0,400.0,4100.0,1524.955357142857,3035.714285714286,0.702226739315686,0.00420689291748389,0.7018109445482323,0.6998550462192255,0.705445628586485,0.7007889667893703,0.7036126703663653,250.0,0.0,250.0,250.0,250.0,250.0,250.0,4.172874171865607,0.959736142465983,4.08504039186138,3.641551017322338,4.486652019738026,3.846837569503861,4.524375629398308,0.0,0.0,0.0,0.0,0.0,0.0,0.0
linear_fast_d20,frozen,Gaussian-m5,30,0.005863324407620222,0.0022619414627919176,0.0055339102760447005,0.0040647836543357034,0.007213480786937599,0.0050905362911489995,0.0066821332229436295,0.013583510866992114,0.001366557642923837,0.013443631308988676,0.012761806210846164,0.014336985883533908,0.013123219243099222,0.014098167277941437,0.006290198615978271,0.0006537294954538532,0.006215313282670028,0.005890477604922356,0.006839340943700427,0.006076387938792749,0.006529042664981017,373.3333333333333,89.76341829703131,350.0,300.0,437.5,345.0,406.6666666666667,0.44341887455409396,0.0035435105645314972,0.44319067241974086,0.4403958621878448,0.44559358114862313,0.44222309190473863,0.4446729048961508,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,7.627371701090226,1.686558386763103,7.517879249654577,6.209736210458447,8.564121737517619,7.077347518185107,8.26375288322148,0.0,0.0,0.0,0.0,0.0,0.0,0.0
linear_fast_d20,frozen,SPSA-m1,30,0.0057928609624846835,0.0036749281379919382,0.004915760833118869,0.0033781507974067174,0.007056918770574314,0.004627839063252731,0.007217242760143787,0.01065019328910768,0.000970699048427653,0.010471439103167812,0.009904478177997061,0.011485682321187435,0.010303162654541644,0.010985606876723907,0.0055322181342201794,0.0008390501162998317,0.00553859125621191,0.004850816754035145,0.005926604023499054,0.005251976818825075,0.005846382961154934,271.6666666666667,56.75618352053009,250.0,250.0,300.0,251.66666666666666,293.3333333333333,0.18052362231408478,0.0018822347778376172,0.18033790212663983,0.17906378534916598,0.18223240475860378,0.17984384730578318,0.18122116081943837,5000.0,0.0,5000.0,5000.0,5000.0,5000.0,5000.0,24.32410737940846,3.7525520018484024,23.624392226079205,21.24246762216633,27.286696510939272,23.14497423407416,25.67486888558653,0.0,0.0,0.0,0.0,0.0,0.0,0.0
linear_fast_d20,streaming,CoordinateCentral,30,0.31776200365266266,0.001161939183732896,0.31759701014451563,0.317282402403818,0.3183329525190332,0.31734903743263615,0.3181472534009314,0.29660146635215145,0.00038827516202293537,0.29652974544809707,0.2963976051887417,0.2968358271561362,0.29646263580143534,0.2967354797985935,0.33206521596264876,0.0008610160559471669,0.33199650310415474,0.3315728562272551,0.332697713747905,0.3317489209133699,0.3323626812946398,,,,,,,,0.9981825191686069,2.6972511145456645e-05,0.9981860216117158,0.998167388601451,0.9981968402871582,0.9981733122593293,0.9981918692464973,250.0,0.0,250.0,250.0,250.0,250.0,250.0,3.0130021627264743,0.008268652969407793,3.0138974341541003,3.0067269639510954,3.016642249589319,3.0102923048303696,3.015763286787276,0.0,0.0,0.0,0.0,0.0,0.0,0.0
linear_fast_d20,streaming,FirstOrderReference,30,0.00021843906509217868,8.270526641724173e-20,0.0002184390650921786,0.0002184390650921786,0.0002184390650921786,0.00021843906509217868,0.00021843906509217868,0.0027229093624624324,8.821895084505784e-19,0.0027229093624624333,0.0027229093624624333,0.0027229093624624333,0.0027229093624624324,0.0027229093624624324,0.00021843906509219434,5.513684427816115e-20,0.0002184390650921943,0.0002184390650921943,0.0002184390650921943,0.00021843906509219434,0.00021843906509219434,50.0,0.0,50.0,50.0,50.0,50.0,50.0,0.9988340218283936,0.0,0.9988340218283936,0.9988340218283936,0.9988340218283936,0.9988340218283936,0.9988340218283936,10000.0,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,3.0139374681374407,4.516810283266961e-16,3.0139374681374402,3.0139374681374402,3.0139374681374402,3.0139374681374407,3.0139374681374407,0.0,0.0,0.0,0.0,0.0,0.0,0.0
linear_fast_d20,streaming,Gaussian-m1,30,0.0053397736092747365,0.0017267441482799587,0.00528084127286236,0.004039563830965747,0.006398664509552112,0.004735099860989918,0.005996172874765055,0.010493076489445204,0.0011727681472197785,0.01051322328904583,0.009403378323718839,0.011346855161991704,0.010076620038288913,0.010926471481823638,0.005444378661168471,0.0005525627078310281,0.005449722866128565,0.005156890691414402,0.005732159231944959,0.005244855362554745,0.005634346031212484,248.33333333333334,46.39287499794244,250.0,200.0,287.5,233.33333333333334,265.0,0.1806076964106417,0.0016987545773594645,0.18040916526410392,0.1797346931732171,0.1814719631701189,0.1799869298204506,0.1811991147491029,5000.0,0.0,5000.0,5000.0,5000.0,5000.0,5000.0,24.820328634003317,4.934973022318006,24.20692499439979,21.631792158088047,27.8335090244193,23.10526411843336,26.6762068869458,0.0,0.0,0.0,0.0,0.0,0.0,0.0
linear_fast_d20,streaming,Gaussian-m20,30,0.014208043283564694,0.004291182992538591,0.013275442925186492,0.01126704402655391,0.016715670295006077,0.012718739646197786,0.01563173804964116,0.024955556577475606,0.0022951685629886112,0.024875051718427625,0.02343250465551586,0.02615191590856132,0.024179822105414115,0.025820639232488764,0.01769069878484759,0.0019205211280405052,0.01778891963887609,0.016410671953701543,0.018923985097393174,0.0170493467744661,0.018393916774988334,745.0,564.6710974327109,425.0,400.0,1000.0,560.0,956.6666666666666,0.715001446169334,0.004177938631254711,0.7143564828099856,0.7128215512141991,0.7180262619322091,0.713538064981491,0.7163827414269398,250.0,0.0,250.0,250.0,250.0,250.0,250.0,4.159953937734119,0.9513992652994956,4.094066230925101,3.631606486842684,4.476328331165977,3.8479805485032808,4.535788262692556,0.0,0.0,0.0,0.0,0.0,0.0,0.0
linear_fast_d20,streaming,Gaussian-m5,30,0.005576919962893609,0.0021699270656477037,0.005320157787626599,0.003814420951228114,0.006867788012208531,0.004842659258012391,0.006394437102848431,0.013178215101401857,0.0013755796959874472,0.013028006896611113,0.012305110813761453,0.013937595041302578,0.012683236395512328,0.01367431718230881,0.005915750409528948,0.0006371291141562824,0.0058388123815431205,0.005536315882306788,0.006408192708641535,0.00569684847696744,0.006149881296692183,371.6666666666667,88.74929172454952,350.0,300.0,437.5,341.6666666666667,403.3333333333333,0.44572512564663913,0.003541544384907652,0.4455903770835097,0.44262529887419616,0.4475258541275835,0.4445270995247068,0.44694798537550157,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,7.621432911727088,1.6867005740959282,7.509008162419375,6.192761373982713,8.567711804467082,7.036774605201761,8.216481964976404,0.0,0.0,0.0,0.0,0.0,0.0,0.0
linear_fast_d20,streaming,SPSA-m1,30,0.005739644288320576,0.0036544624021940288,0.004861958490191316,0.0033201087203639425,0.006998033608322622,0.004600038398509074,0.0071785246182524895,0.010600700873956648,0.0009710476578286529,0.010424386415788977,0.009852481704677033,0.011436400263140772,0.010258155769647904,0.010948824016373,0.005480440009223649,0.0008342697364798684,0.005487585818559102,0.004801338477528569,0.0058762023446578835,0.005200774597332331,0.0057940594181965024,271.6666666666667,56.75618352053009,250.0,250.0,300.0,251.66666666666666,293.3333333333333,0.18056469555021235,0.0018785500683232475,0.1803479604989071,0.1791080194109375,0.1822582663777319,0.17988515206380212,0.1812236229717459,5000.0,0.0,5000.0,5000.0,5000.0,5000.0,5000.0,24.317391252504642,3.751953304578767,23.612280102793783,21.233789834312326,27.283988693897626,23.02238395370624,25.720584445035,0.0,0.0,0.0,0.0,0.0,0.0,0.0
linear_slow_d20,frozen,CoordinateCentral,30,0.000877770721057478,5.512189816247182e-05,0.0008813068588537585,0.000852207799952951,0.0009103863829298758,0.0008577168766171528,0.0008967372406576765,0.02144613036384899,3.470043708451019e-05,0.021441822187895775,0.021419500444427617,0.021472912811434184,0.021433968284390155,0.021457824423723893,0.00091707630669715,3.7522127809393424e-05,0.0009157410350853232,0.0008965991111293008,0.0009332468799151879,0.0009048098192056851,0.0009305361940054351,1200.0,0.0,1200.0,1200.0,1200.0,1200.0,1200.0,0.8671259147100246,0.0028039857260707362,0.8673117527865046,0.8657194126249039,0.8687857065631546,0.8661184462753757,0.868107400608225,250.0,0.0,250.0,250.0,250.0,250.0,250.0,3.012367937351922,0.007208438601998156,3.011783404409414,3.0064336264650287,3.018261703951274,3.0097605163035115,3.014909438652492,0.0,0.0,0.0,0.0,0.0,0.0,0.0
linear_slow_d20,frozen,FirstOrderReference,30,5.460976627306695e-07,1.076891489807835e-22,5.460976627306694e-07,5.460976627306694e-07,5.460976627306694e-07,5.460976627306695e-07,5.460976627306695e-07,0.0025109722926573977,0.0,0.0025109722926573977,0.0025109722926573977,0.0025109722926573977,0.0025109722926573977,0.0025109722926573977,5.460976627306597e-07,0.0,5.460976627306597e-07,5.460976627306597e-07,5.460976627306597e-07,5.460976627306597e-07,5.460976627306597e-07,50.0,0.0,50.0,50.0,50.0,50.0,50.0,0.9988416761972088,1.1292025708167404e-16,0.9988416761972086,0.9988416761972086,0.9988416761972086,0.9988416761972088,0.9988416761972088,10000.0,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,3.0139374681374407,4.516810283266961e-16,3.0139374681374402,3.0139374681374402,3.0139374681374402,3.0139374681374407,3.0139374681374407,0.0,0.0,0.0,0.0,0.0,0.0,0.0
linear_slow_d20,frozen,Gaussian-m1,30,3.286262694430048e-05,1.0405702707545237e-05,3.178142810256804e-05,2.4072137064679464e-05,4.4245796678787374e-05,2.920662984114523e-05,3.647471745470098e-05,0.005406784941964543,0.0011187771245722794,0.005390626781467841,0.004736143187693373,0.0057080817093491274,0.0050250519609823735,0.005808242422826601,3.693099564233434e-05,4.7052642131532284e-06,3.621392782295833e-05,3.326991020692724e-05,3.953102209788391e-05,3.5324843286525925e-05,3.8619191360027526e-05,245.0,49.740706981651186,250.0,200.0,287.5,228.29166666666669,263.3333333333333,0.14878570476087696,0.001988948309970237,0.1486729834679142,0.14783173237421854,0.14950835324784106,0.14812795769417691,0.14949982174793114,5000.0,0.0,5000.0,5000.0,5000.0,5000.0,5000.0,24.31401271834808,4.572554263862977,23.211176514765143,21.24729409219088,25.828177428004864,22.7564137240063,25.96185012612273,0.0,0.0,0.0,0.0,0.0,0.0,0.0
linear_slow_d20,frozen,Gaussian-m20,30,5.1947754713844536e-05,2.031639803543914e-05,5.0514739396816626e-05,3.683698060533273e-05,6.300051052948625e-05,4.514702532666944e-05,5.9305026902717984e-05,0.009263093377849892,0.001894288497785184,0.009256080309827702,0.008126391972189494,0.010581234678391824,0.008587566864428083,0.009962535061089706,6.45922570438257e-05,6.633888930639825e-06,6.357286664871516e-05,5.8480694507983806e-05,7.082126091676174e-05,6.231182739052639e-05,6.699421569866722e-05,385.0,58.94181818568615,400.0,362.5,400.0,365.0,405.0,0.638662906925741,0.004189901627257275,0.6378782170915136,0.6357792749099904,0.6414644354476672,0.63724456131123,0.6401495473199005,250.0,0.0,250.0,250.0,250.0,250.0,250.0,4.158914181892953,0.9117808666805811,4.009140001126906,3.4935500863303455,4.80324580763314,3.824140206094859,4.486435082560966,0.0,0.0,0.0,0.0,0.0,0.0,0.0
linear_slow_d20,frozen,Gaussian-m5,30,4.607093459990373e-05,1.6509352702766404e-05,4.5340685059839154e-05,3.392520952296309e-05,5.4848461195471476e-05,4.038605214457517e-05,5.19481397016742e-05,0.00741945563952201,0.00199141840440195,0.007437247549709254,0.005741038421707107,0.00863222270739813,0.00676136495376466,0.008175267391666317,5.1967951069651953e-05,6.743676166385521e-06,5.1204296439364585e-05,4.6247208596852214e-05,5.689443274719054e-05,4.962554913284204e-05,5.4286345934435694e-05,321.6666666666667,48.571549309228864,300.0,300.0,350.0,306.6666666666667,340.0,0.393571088167127,0.004638307157512524,0.3938987845572069,0.3913208664591819,0.3964349761325978,0.39185278198046913,0.3950673632232187,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,8.025088683289495,1.952656665242281,8.239560841926187,6.796791917706214,8.73943183385249,7.404715528107352,8.778414403106371,0.0,0.0,0.0,0.0,0.0,0.0,0.0
