case_id,method,seed,frozen,streaming,freshness_log_ratio
cyclic_slow_d20,FirstOrderReference,1021,0.0026749869099958784,0.0026749869099958784,0.0
cyclic_slow_d20,FirstOrderReference,1022,0.0026749869099958784,0.0026749869099958784,0.0
cyclic_slow_d20,FirstOrderReference,1023,0.0026749869099958784,0.0026749869099958784,0.0
cyclic_slow_d20,FirstOrderReference,1024,0.0026749869099958784,0.0026749869099958784,0.0
cyclic_slow_d20,FirstOrderReference,1025,0.0026749869099958784,0.0026749869099958784,0.0
cyclic_slow_d20,FirstOrderReference,1026,0.0026749869099958784,0.0026749869099958784,0.0
cyclic_slow_d20,FirstOrderReference,1027,0.0026749869099958784,0.0026749869099958784,0.0
cyclic_slow_d20,FirstOrderReference,1028,0.0026749869099958784,0.0026749869099958784,0.0
cyclic_slow_d20,FirstOrderReference,1029,0.0026749869099958784,0.0026749869099958784,0.0
cyclic_slow_d20,FirstOrderReference,1030,0.0026749869099958784,0.0026749869099958784,0.0
cyclic_slow_d20,Gaussian-m1,1001,0.010601075308639909,0.010559257672211225,-0.003952460569114084
cyclic_slow_d20,Gaussian-m1,1002,0.008930939423870698,0.00889133395877371,-0.004444498122365361
cyclic_slow_d20,Gaussian-m1,1003,0.008351029923019629,0.008312909483359894,-0.004575209405957166
cyclic_slow_d20,Gaussian-m1,1004,0.009083420114715392,0.009043655907611997,-0.004387279099718668
cyclic_slow_d20,Gaussian-m1,1005,0.009322289206280839,0.009295984449230549,-0.0028256942657123862
cyclic_slow_d20,Gaussian-m1,1006,0.008238720472678195,0.0082009043199533,-0.004600618311219801
cyclic_slow_d20,Gaussian-m1,1007,0.009028469672865294,0.00898767638192719,-0.0045285335197043875
cyclic_slow_d20,Gaussian-m1,1008,0.009707393975073551,0.009675561657838045,-0.0032845708834808316
cyclic_slow_d20,Gaussian-m1,1009,0.009897040403642745,0.009856817234339644,-0.004072442520473254
cyclic_slow_d20,Gaussian-m1,1010,0.010577167748693009,0.010546763027287279,-0.0028787011967576224
cyclic_slow_d20,Gaussian-m1,1011,0.009293794571583785,0.009250651066371457,-0.004652992480216283
cyclic_slow_d20,Gaussian-m1,1012,0.010706296993350503,0.010661970185072018,-0.004148850394962394
cyclic_slow_d20,Gaussian-m1,1013,0.0079727727203409,0.007935692383344255,-0.004661719896457434
cyclic_slow_d20,Gaussian-m1,1014,0.009255853212840438,0.009215962907754659,-0.00431905199093674
cyclic_slow_d20,Gaussian-m1,1015,0.007508684235372693,0.007467073946779875,-0.005557033596022287
cyclic_slow_d20,Gaussian-m1,1016,0.009376906943087293,0.009335513689458404,-0.004424154625213692
cyclic_slow_d20,Gaussian-m1,1017,0.007363303880846192,0.007321413857502017,-0.0057052696166929665
cyclic_slow_d20,Gaussian-m1,1018,0.008388957645929285,0.008349342280151092,-0.004733508172506616
cyclic_slow_d20,Gaussian-m1,1019,0.008587596939321089,0.008552586963414427,-0.0040851399020685325
cyclic_slow_d20,Gaussian-m1,1020,0.009334611255519718,0.009297059275289692,-0.004030989171478882
cyclic_slow_d20,Gaussian-m1,1021,0.011302968814364728,0.011271741027029247,-0.002766618705043853
cyclic_slow_d20,Gaussian-m1,1022,0.00909021237190411,0.009048024621298015,-0.004651811165347587
cyclic_slow_d20,Gaussian-m1,1023,0.009289634961806294,0.00925630513126073,-0.003594303255665046
cyclic_slow_d20,Gaussian-m1,1024,0.008361325607065288,0.008323536085485288,-0.004529805148364682
cyclic_slow_d20,Gaussian-m1,1025,0.013494925460156461,0.01345266415886602,-0.00313655778012946
cyclic_slow_d20,Gaussian-m1,1026,0.008996124215250942,0.008959292267178048,-0.004102606004149597
cyclic_slow_d20,Gaussian-m1,1027,0.009811877366183094,0.009765304621711048,-0.0047578688656662056
cyclic_slow_d20,Gaussian-m1,1028,0.009270315755713472,0.009226086895134808,-0.0047824375055695225
cyclic_slow_d20,Gaussian-m1,1029,0.010349566673667137,0.010315173655261469,-0.0033286699580599866
cyclic_slow_d20,Gaussian-m1,1030,0.010030916483954253,0.009998073005703276,-0.003279597076624344
cyclic_slow_d20,Gaussian-m20,1001,0.022326497328982363,0.019482081590003412,-0.13627904381221922
cyclic_slow_d20,Gaussian-m20,1002,0.022189837150107923,0.0191733399359881,-0.14611362891986562
cyclic_slow_d20,Gaussian-m20,1003,0.02722486584861915,0.02400163146308398,-0.1260089356337116
cyclic_slow_d20,Gaussian-m20,1004,0.022793679068917917,0.019609003222463856,-0.15049445485127896
cyclic_slow_d20,Gaussian-m20,1005,0.023645731105359762,0.020497260502063547,-0.1428913525318488
cyclic_slow_d20,Gaussian-m20,1006,0.022930851731962878,0.020028606574943143,-0.13532166069870055
cyclic_slow_d20,Gaussian-m20,1007,0.022744332016296085,0.01975987490203164,-0.1406626107842314
cyclic_slow_d20,Gaussian-m20,1008,0.024402320580558128,0.021364875283163262,-0.13293000189529555
cyclic_slow_d20,Gaussian-m20,1009,0.02293990536799758,0.020145786630732205,-0.1298828201800531
cyclic_slow_d20,Gaussian-m20,1010,0.02094064476754845,0.017853641874766766,-0.15948448214714694
cyclic_slow_d20,Gaussian-m20,1011,0.022586860480619215,0.019544647812952145,-0.14466686274866072
cyclic_slow_d20,Gaussian-m20,1012,0.025387274032558298,0.022232191532002652,-0.13270671857808916
cyclic_slow_d20,Gaussian-m20,1013,0.025148761633288882,0.021880262943828725,-0.13922366107639425
cyclic_slow_d20,Gaussian-m20,1014,0.020986316530937483,0.01808962893872811,-0.14853184433755984
cyclic_slow_d20,Gaussian-m20,1015,0.022017056782718557,0.019015292114775813,-0.14657395767152676
cyclic_slow_d20,Gaussian-m20,1016,0.02440915496225548,0.02143961372422499,-0.1297179458527826
cyclic_slow_d20,Gaussian-m20,1017,0.02228317268311574,0.019202879583357264,-0.14877155933203326
cyclic_slow_d20,Gaussian-m20,1018,0.02348878439134347,0.02061958289945214,-0.1302817968588945
cyclic_slow_d20,Gaussian-m20,1019,0.022937456396886755,0.020277584632951994,-0.1232551541691646
cyclic_slow_d20,Gaussian-m20,1020,0.023552556714206394,0.02058823960865072,-0.1345143599384608
cyclic_slow_d20,Gaussian-m20,1021,0.023275807776477638,0.020352236208419236,-0.13422373507415392
cyclic_slow_d20,Gaussian-m20,1022,0.027704258449514175,0.024644457056852108,-0.11703412666203607
cyclic_slow_d20,Gaussian-m20,1023,0.020108046597592005,0.017357031399555082,-0.14712237091360614
cyclic_slow_d20,Gaussian-m20,1024,0.023746403305245377,0.020816924688637904,-0.1316647364360911
cyclic_slow_d20,Gaussian-m20,1025,0.021390047754656707,0.018692558852280505,-0.13480023333059557
cyclic_slow_d20,Gaussian-m20,1026,0.02232957868729124,0.01908695869580264,-0.15690688706074937
cyclic_slow_d20,Gaussian-m20,1027,0.02442917601133264,0.021605569822420716,-0.1228270125445192
cyclic_slow_d20,Gaussian-m20,1028,0.023110489289742502,0.02031752974011391,-0.12880254885831333
cyclic_slow_d20,Gaussian-m20,1029,0.02561960104615926,0.022516858826652535,-0.12909341455461343
cyclic_slow_d20,Gaussian-m20,1030,0.021246048174899387,0.01812301625723536,-0.15898816296194684
cyclic_slow_d20,Gaussian-m5,1001,0.011301799406670672,0.01104277252219419,-0.023185808992664654
cyclic_slow_d20,Gaussian-m5,1002,0.013729325386334344,0.013414891221576564,-0.023168709163821143
cyclic_slow_d20,Gaussian-m5,1003,0.01334346543251963,0.013025551441054953,-0.024113860432949417
cyclic_slow_d20,Gaussian-m5,1004,0.010901640150441852,0.010592335424846448,-0.02878258398597584
cyclic_slow_d20,Gaussian-m5,1005,0.01413292434982447,0.013834030673293338,-0.021375588223098513
cyclic_slow_d20,Gaussian-m5,1006,0.009222327534098835,0.008877768403820586,-0.03807723020988731
cyclic_slow_d20,Gaussian-m5,1007,0.01486405881681497,0.01454505190936396,-0.02169527824033531
cyclic_slow_d20,Gaussian-m5,1008,0.012191075691924869,0.011885344565811386,-0.02539809135395048
cyclic_slow_d20,Gaussian-m5,1009,0.013253001797719308,0.012947921868884861,-0.023288775721627686
cyclic_slow_d20,Gaussian-m5,1010,0.01553058398897907,0.015202232571356257,-0.021368943619164416
cyclic_slow_d20,Gaussian-m5,1011,0.012696939359090073,0.012366738148285537,-0.026350507959873225
cyclic_slow_d20,Gaussian-m5,1012,0.010929380078945129,0.01059450052604837,-0.031119535003670103
cyclic_slow_d20,Gaussian-m5,1013,0.016970926151719034,0.016645110530701158,-0.019385142100462414
cyclic_slow_d20,Gaussian-m5,1014,0.010734157883237404,0.010393066710051505,-0.03229206101724755
cyclic_slow_d20,Gaussian-m5,1015,0.012080480354448132,0.011759420619560881,-0.026936281944477506
cyclic_slow_d20,Gaussian-m5,1016,0.01193574410448994,0.011591137959880746,-0.029296767101083258
cyclic_slow_d20,Gaussian-m5,1017,0.010011801348940693,0.009655057278711788,-0.03628268366948642
cyclic_slow_d20,Gaussian-m5,1018,0.010679535441480568,0.010342200713421184,-0.03209665320944251
cyclic_slow_d20,Gaussian-m5,1019,0.014128170330364261,0.013816315456136022,-0.02232052676381499
cyclic_slow_d20,Gaussian-m5,1020,0.011255045153882133,0.010987903281417253,-0.024021520252539792
cyclic_slow_d20,Gaussian-m5,1021,0.011237635478967379,0.010968609295401565,-0.02423096288126194
cyclic_slow_d20,Gaussian-m5,1022,0.010020483289183518,0.009745500559219133,-0.027825629558166854
cyclic_slow_d20,Gaussian-m5,1023,0.009219188076052215,0.008923501871128439,-0.032598516525789434
cyclic_slow_d20,Gaussian-m5,1024,0.013328262302535612,0.01299064090169137,-0.025657598245321364
cyclic_slow_d20,Gaussian-m5,1025,0.00967188350295479,0.009331890929701304,-0.03578540214910727
cyclic_slow_d20,Gaussian-m5,1026,0.01193368386298729,0.011641551063031597,-0.024784292036798838
cyclic_slow_d20,Gaussian-m5,1027,0.012005831849106662,0.011674637668526902,-0.02797375090222514
cyclic_slow_d20,Gaussian-m5,1028,0.0103164077985456,0.00995065326135122,-0.036097414500195144
cyclic_slow_d20,Gaussian-m5,1029,0.010881072488952764,0.010618953048873033,-0.024384382936408957
cyclic_slow_d20,Gaussian-m5,1030,0.011537157701321611,0.011265820657475148,-0.02379950960274402
cyclic_slow_d20,SPSA-m1,1001,0.008856448081465022,0.008818951849495469,-0.004242765466541239
cyclic_slow_d20,SPSA-m1,1002,0.00995724882142331,0.00993369228069022,-0.0023685708609855216
cyclic_slow_d20,SPSA-m1,1003,0.009030130062803317,0.008993038639609232,-0.004115977181498736
cyclic_slow_d20,SPSA-m1,1004,0.012939035654995115,0.012899932213388428,-0.003026705374448843
cyclic_slow_d20,SPSA-m1,1005,0.008453318208936498,0.008413118933485475,-0.004766786397117524
