case_id,protocol,method,metric,queries,mean,std,ci_low,ci_high,runs
linear_slow_d20,streaming,Gaussian-m20,squared_error,3750.0,6.357143995457877e-05,1.629908784334055e-05,5.7738886276588945e-05,6.940399363256858e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,3800.0,4.845976459833022e-05,1.3977009680007149e-05,4.345815591936767e-05,5.3461373277292765e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,3850.0,5.52955464726787e-05,1.4509497659490002e-05,5.010338941744692e-05,6.0487703527910474e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,3900.0,6.0208451811466255e-05,1.671504604287221e-05,5.422704940341945e-05,6.618985421951306e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,3950.0,6.539687730941069e-05,2.1247604161149455e-05,5.779351980930259e-05,7.300023480951878e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,4000.0,5.133495184576578e-05,1.9112995665959984e-05,4.449545418550587e-05,5.817444950602569e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,4050.0,5.643006073371088e-05,1.9686964441355968e-05,4.938517098500015e-05,6.34749504824216e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,4100.0,5.8581478854445103e-05,1.662064866255769e-05,5.263385611511584e-05,6.452910159377437e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,4150.0,5.8808198821411303e-05,1.571753285362823e-05,5.318375192380096e-05,6.443264571902164e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,4200.0,4.388309991826559e-05,1.241164931910456e-05,3.944164825042635e-05,4.832455158610483e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,4250.0,5.1070069642110245e-05,1.792780001359002e-05,4.465468879917226e-05,5.7485450485048234e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,4300.0,5.5312208325763095e-05,1.8388225719211426e-05,4.873206626007604e-05,6.189235039145014e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,4350.0,6.313222682442875e-05,1.6467675539377377e-05,5.72393448142013e-05,6.902510883465621e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,4400.0,4.957214796006113e-05,1.5190845904539403e-05,4.4136173566653684e-05,5.500812235346858e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,4450.0,5.2960723005189614e-05,1.6310657569467842e-05,4.712402915387687e-05,5.879741685650236e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,4500.0,5.5918854067076836e-05,1.7843196092048552e-05,4.953374834864286e-05,6.230395978551081e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,4550.0,6.261398296928158e-05,1.6895763469125004e-05,5.656791166078473e-05,6.866005427777842e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,4600.0,4.717676507156399e-05,1.6649383972199643e-05,4.121885953374003e-05,5.313467060938794e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,4650.0,5.3936842232913254e-05,1.8636715999670637e-05,4.726777906236638e-05,6.0605905403460125e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,4700.0,5.766115700222225e-05,1.9662794713213035e-05,5.0624916279649114e-05,6.469739772479538e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,4750.0,6.067968425775297e-05,2.1374100009619922e-05,5.303106079961469e-05,6.832830771589125e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,4800.0,4.4303073712866464e-05,1.7143868002063013e-05,3.8168219337487454e-05,5.0437928088245475e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,4850.0,5.1313118016266466e-05,1.8700601171828444e-05,4.4621193830464054e-05,5.800504220206888e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,4900.0,5.9040039650378166e-05,2.3445302171599052e-05,5.065024601733052e-05,6.74298332834258e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,4950.0,6.13336758056523e-05,1.8196607445886767e-05,5.482210345844225e-05,6.784524815286235e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,5000.0,4.3309572571408344e-05,1.645447070979988e-05,3.7421415848758924e-05,4.9197729294057765e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,5050.0,4.842795723157796e-05,1.3439025100135281e-05,4.361886386207278e-05,5.3237050601083143e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,5100.0,5.408914038717108e-05,1.6379942249930614e-05,4.822765333137072e-05,5.995062744297145e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,5150.0,6.000854182962236e-05,1.736815302769406e-05,5.3793428088582166e-05,6.622365557066255e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,5200.0,4.720319536472676e-05,1.4162342698465315e-05,4.213526611685564e-05,5.227112461259788e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,5250.0,5.052431207157688e-05,1.610289895819462e-05,4.476196368449885e-05,5.6286660458654905e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,5300.0,5.603945866806805e-05,1.4888046490029859e-05,5.07118396535484e-05,6.13670776825877e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,5350.0,6.550591631262428e-05,1.59143528579114e-05,5.981103828101935e-05,7.12007943442292e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,5400.0,4.8126869573053205e-05,1.7909282996733778e-05,4.1718114959497396e-05,5.4535624186609015e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,5450.0,5.0131334253154253e-05,1.299581570720554e-05,4.548084132802352e-05,5.4781827178284984e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,5500.0,5.4883501756126376e-05,1.5424756030909782e-05,4.936382369899286e-05,6.0403179813259894e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,5550.0,6.063288131553242e-05,1.4290326346154953e-05,5.551915370751812e-05,6.574660892354672e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,5600.0,4.352954307685461e-05,1.4790810704020099e-05,3.8236719441485896e-05,4.882236671222332e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,5650.0,5.006149790931747e-05,1.8440269745566693e-05,4.346273212798121e-05,5.666026369065373e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,5700.0,5.4515084448776296e-05,1.9534810333443748e-05,4.7524642348317685e-05,6.15055265492349e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,5750.0,5.8612627784525286e-05,1.732352682223532e-05,5.241348332601703e-05,6.481177224303354e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,5800.0,4.433793867821866e-05,1.0207650811289951e-05,4.068517774734544e-05,4.7990699609091884e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,5850.0,4.824133109439496e-05,1.256964192459272e-05,4.3743342498778394e-05,5.273931969001152e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,5900.0,5.491741410484254e-05,1.4492055092538786e-05,4.973149879203235e-05,6.010332941765273e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,5950.0,6.267760881680191e-05,1.7738073243191374e-05,5.633012082671175e-05,6.902509680689208e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,6000.0,5.054086986095631e-05,1.6449618772413368e-05,4.46544493818023e-05,5.642729034011032e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,6050.0,5.6318722387608796e-05,1.7902953648320884e-05,4.9912232702294357e-05,6.272521207292323e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,6100.0,5.951126559380124e-05,1.891254632131327e-05,5.2743497810305415e-05,6.627903337729705e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,6150.0,6.403209055674877e-05,1.6238490213472794e-05,5.8221221462114764e-05,6.984295965138277e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,6200.0,5.1597215593149515e-05,1.562617707924107e-05,4.6005459939554105e-05,5.7188971246744924e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,6250.0,5.731891565895108e-05,2.2166837505914118e-05,4.938661473099781e-05,6.525121658690435e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,6300.0,6.110842374601255e-05,2.069581509276654e-05,5.370252142813333e-05,6.851432606389176e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,6350.0,6.596902403312414e-05,1.8993203249993603e-05,5.9172393538380217e-05,7.276565452786807e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,6400.0,4.987780306519854e-05,1.4581000770153968e-05,4.4660058950427035e-05,5.509554717997004e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,6450.0,5.18352565662685e-05,1.6124098537164597e-05,4.6065322007284315e-05,5.760519112525269e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,6500.0,5.534724247392977e-05,1.86267646279534e-05,4.868174035601777e-05,6.201274459184179e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,6550.0,5.987312887574185e-05,1.551284655378914e-05,5.432192802983915e-05,6.542432972164456e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,6600.0,4.5836280156412134e-05,1.356371257957326e-05,4.098256794542421e-05,5.0689992367400055e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,6650.0,5.252232436695415e-05,1.4974126438370656e-05,4.716390203852382e-05,5.788074669538448e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,6700.0,5.709268274205262e-05,1.6561802541545158e-05,5.1166117816684845e-05,6.301924766742039e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,6750.0,6.153946289653036e-05,1.8154543504330072e-05,5.504294293749045e-05,6.803598285557027e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,6800.0,4.580007985449894e-05,1.3402039599123015e-05,4.100422157655439e-05,5.0595938132443486e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,6850.0,4.959489851467262e-05,1.4838808602760834e-05,4.428489905182652e-05,5.4904897977518714e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,6900.0,5.470132185940314e-05,1.8541987628814e-05,4.8066156801018144e-05,6.133648691778814e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,6950.0,5.6803756962656624e-05,1.825087993135274e-05,5.027276345594607e-05,6.333475046936718e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,7000.0,4.302547977279436e-05,1.6229661064162964e-05,3.7217770148664195e-05,4.883318939692452e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,7050.0,4.7733702722711976e-05,1.5817799564843467e-05,4.207337584329533e-05,5.339402960212862e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,7100.0,5.401544727617598e-05,1.7968670403609215e-05,4.758544115200026e-05,6.04454534003517e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,7150.0,6.083204553442172e-05,1.755848777719536e-05,5.454882137800594e-05,6.71152696908375e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,7200.0,4.7631985358781845e-05,1.850265038997867e-05,4.1010896950529436e-05,5.425307376703425e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,7250.0,5.159201653698107e-05,1.8727820689553295e-05,4.489035197185528e-05,5.829368110210686e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,7300.0,5.6591680043962556e-05,1.7036827658720345e-05,5.049512956351664e-05,6.268823052440847e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,7350.0,6.301708230093344e-05,1.6867138343671e-05,5.6981254362026005e-05,6.905291023984087e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,7400.0,4.6022758765113166e-05,1.5680982816187004e-05,4.041139113042585e-05,5.1634126399800485e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,7450.0,5.2789932208019435e-05,1.7823126719091243e-05,4.641200822246415e-05,5.916785619357472e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,7500.0,5.9582135621316084e-05,1.8174636253962425e-05,5.307842556416176e-05,6.608584567847041e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,7550.0,6.430463576888841e-05,1.8973945754515056e-05,5.751489648039859e-05,7.109437505737823e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,7600.0,4.624982334968651e-05,1.4134857806951058e-05,4.119172944392971e-05,5.130791725544331e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,7650.0,4.8188368679018196e-05,1.3544143566744203e-05,4.3341659149336604e-05,5.303507820869979e-05,30
linear_slow_d20,streaming,Gaussian-m20,squared_error,7700.0,5.446258414910476e-05,1.342728498932274e-05,4.9657691924299075e-05,5.9267476373910445e-05,30
